_id,name,bID,address,tel,category,mainMn,price,menu,opngTm,rating,rvwCnt,img,tags
649,스시 나미키,,서울시 강남구 논현동 241-1 강남파라곤 S동 1F 103호,02-6368-7953,회 / 스시,점심 테이블/룸 스시코스,45000,"점심 테이블/룸 스시코스:45,000원//점심 카운터 오마카세:60,000원//저녁 테이블/룸 코스:100,000원//저녁 카운터 오마카세:120,000원/",12:00 - 22:00,4.4,30,https://mp-seoul-image-production-s3.mangoplate.com/346366/1227868_1594648370738_10284,"초밥, 수시나미키, 나미키, 셰프, 오마카세"
650,ㅊa,,서울시 성동구 성수동1가 685-408,02-538-1014,카페 / 디저트,업데이트 준비중입니다.,업데이트 준비중입니다.,업데이트 준비중입니다.,10:00 - 22:00,3.7,41,https://mp-seoul-image-production-s3.mangoplate.com/929129_1571905074034201.jpg,"우유, 차, 달고나, 달콤하고, 좋은"
651,맨션나인,,서울시 마포구 상수동 331-17,070-4110-2920,이탈리안,업데이트 준비중입니다.,업데이트 준비중입니다.,업데이트 준비중입니다.,12:00 - 23:00,4.2,6,https://mp-seoul-image-production-s3.mangoplate.com/942396_1575428995063808.jpg,"갤러리, 참여, 맨션, 카페, 매일"
652,리북집,,서울시 강남구 논현동 163-3,02-540-8589,고기 요리,족발 (앞발),35000,"족발 (앞발):35,000원//냉채 족발 (대):35,000원//매운족발:30,000원//쟁반국수:12,000원/",월-토: 11:30 - 03:30 일: 13:00 - 02:30,4.3,164,https://mp-seoul-image-production-s3.mangoplate.com/10214/328060_14422994543756409,"발, 발, 발, 발, 책, 맛있는"
653,시너리,,서울시 성동구 성수동1가 656-435 3F,010-9932-9325,카페 / 디저트,업데이트 준비중입니다.,업데이트 준비중입니다.,커피:변동//,12:00 - 20:00,3.9,32,https://mp-seoul-image-production-s3.mangoplate.com/59540_1598773094190611.jpg,"힙스터, 토스트, 카페, 프랑스, 치즈케이크"
654,푸울파티,,서울시 성동구 성수동2가 328-15,070-8805-8769,기타 양식,그린보울,"8,000원","그린보울:8,000원//피넛 치킨 보울:8,500원//머쉬룸 포크 보울:9,000원//스모크 살몬 보울:10,000원//허니로스트 샐러드:9,000원//",11:00 - 21:00,3.9,20,https://mp-seoul-image-production-s3.mangoplate.com/332941_1512017992414077.jpg,"샐러드, 볼, 살몬, 치킨, 포크"
655,언니네반점,,서울시 성북구 안암동5가 14-2,02-953-7878,정통 중식 / 일반 중식,업데이트 준비중입니다.,업데이트 준비중입니다.,업데이트 준비중입니다.,10:00 - 23:00,3.8,17,https://mp-seoul-image-production-s3.mangoplate.com/334662/712762_1600099311818_14021,"중국어, 치파, 라이스, 티어, 애남"
656,제일곱창,,서울시 성동구 홍익동 131-1,02-2281-9792,고기 요리,한우곱창,"25,000원","한우곱창:25,000원//한우대창:21,000원//양깃머리:25,000원//모듬구이:52,000원//막창:21,000원//",16:00 - 24:00,4,27,https://mp-seoul-image-production-s3.mangoplate.com/1443809_1599236396361259.jpg,"성서, 성서, 장창, 시간, 맛있는"
657,정식당,,서울시 강남구 청담동 83-24 2F,02-517-4654,퓨전 한식,런치 (4코스),73000,"런치 (4코스):73,000원//런치 (5코스):95,000원//런치 (8코스):175,000원//디너 (5코스):145,000원//디너 (8코스):220,000원/",12:00 - 22:30,4.4,166,https://mp-seoul-image-production-s3.mangoplate.com/added_restaurants/46474_1451700785705.jpg,"한국, 공식, 미셀린, 음식, 비빔밥"
658,하단,,서울시 성북구 성북동 184-40,02-764-5744,탕 / 찌개 / 전골,업데이트 준비중입니다.,업데이트 준비중입니다.,업데이트 준비중입니다.,12:00 - 20:00,3.4,45,https://mp-seoul-image-production-s3.mangoplate.com/added_restaurants/460278_1473164503163734.jpg,"냉, 덤플링, 누들, 벅밀, 덤플링"
659,한양대신닭발,,서울시 성동구 행당동 10-1,070-8111-2588,닭 / 오리 요리,무뼈닭발,"10,000원","무뼈닭발:10,000원//오돌뼈:12,000원//닭알찜:5,000원//주먹밥:2,000원//",17:00 - 02:00,4.2,7,https://mp-seoul-image-production-s3.mangoplate.com/412221_1495042885583407.jpg,"닭, 발, 발, 발, 포스트맨, 생산"
660,맛짱조개,,서울시 강남구 논현동 114-14,02-516-4787,해산물 요리,조개찜 중,"45,000원","조개찜 중:45,000원//해물모듬:35,000원//해물계란찜:15,000원//문어숙회:변동//참골뱅이:35,000원//",17:00 - 04:00,4.5,22,https://mp-seoul-image-production-s3.mangoplate.com/217140/113339_1455123126639_1862,"오징어, 군, 문어, 사시미, 알타리"
661,동경산책,,서울시 성북구 동선동1가 54,02-923-2666,회 / 스시,사케롤 정식,업데이트 준비중입니다.,사케롤 정식:변동//스키야키 나베 정식:변동//장어덮밥 정식:변동//마제루롤 정식:변동//카니롤 정식:변동//,11:30 - 22:00,3.4,31,https://mp-seoul-image-production-s3.mangoplate.com/447545_1520492268295453.jpg,"롤, 사케롤, 소프트크랩, 마제로울, 나베나"
662,누메로뜨레쓰,,서울시 성동구 성수동1가 656-1661 1F,02-465-7943,카페 / 디저트,카프레제,"12,000원","카프레제:12,000원//시저샐러드:12,000원//마스카포네피자:15,000원//가지그라탕:14,000원//쉬림프까넬로니:14,000원//",평일 11:00 - 22:00,3.9,5,https://mp-seoul-image-production-s3.mangoplate.com/417606/463281_1596426106920_172128,"캐넬로니, 뉴메로도스, 피자, 마스카폰, 매뉴얼"
663,옥수동 화덕피자,,서울시 성동구 옥수동 285-60 2F,02-6084-2019,이탈리안,업데이트 준비중입니다.,업데이트 준비중입니다.,업데이트 준비중입니다.,월-금: 15:30 - 17:30 토-일: 16:00 - 17:00,4.3,54,https://mp-seoul-image-production-s3.mangoplate.com/1421947_1594614485021599.jpg,"피자, 비스마르크, 소르도우, 옥수, 화덕"
664,스시코우지,,서울시 강남구 청담동 1-1 퍼스트빌딩 2F,02-541-6200,회 / 스시,런치 스시오마카세 (카운터),110000,"런치 스시오마카세 (카운터):110,000원//디너 오마카세 (카운터):220,000원//런치 사시미 오마카세 (카운터):140,000원//런치 스시코스 (룸):65,000원//런치 사시미 코스 (룸):90,000원/",12:00 - 22:00,4.4,70,https://mp-seoul-image-production-s3.mangoplate.com/185003/565729_1545727396959_19581,"초밥, 코우지, 오마카제, 카운터, 스시야"
665,블루쿠치나,,서울시 마포구 망원동 57-41,02-6015-5741,이탈리안,오징어먹물리조또,"16,000원","오징어먹물리조또:16,000원//스페셜요리:변동//맥주:8,000원//와인:6,000원//홈메이드 리코타 샐러드:14,000원//",11:30 - 22:00,4.3,45,https://mp-seoul-image-production-s3.mangoplate.com/494181_1493998360521622.jpg,"리소토, 파스타, 스퀴드, 텔레포토, 문어"
666,삼정하누,,서울시 강남구 역삼동 605-22,02-501-3834,고기 요리,삼정육회,"33,000원","삼정육회:33,000원//부추등심 볶음밥:22,000원//한우라면:10,000원//후식된장찌개:5,000원//후식냉면(물/비빔):5,000원//",11:00 - 23:00,4.4,16,https://mp-seoul-image-production-s3.mangoplate.com/693574_1597580212708922.jpg,"고기, 구호, 한우, 삼정하누, 슈토브리아인"
667,몽고네,,서울시 강남구 신사동 665-10 승승장구빌딩 1F,02-540-0680,이탈리안,런치 코스,42000,"런치 코스:42,000원//샘플러 코스:60,000원//시즌 코스:80,000원/",12:00 - 22:30,4.3,70,https://mp-seoul-image-production-s3.mangoplate.com/43178_1597331064578490.jpg,"파스타, 트뤼플, 몽골, 봉올, 맛있는"
668,스시산원,,서울시 강남구 삼성동 142-7 LG에클라트 A동 101호,02-557-5656,회 / 스시,런치 스시코스,70000,"런치 스시코스:70,000원//디너 오마카세코스:150,000원/",12:00 - 22:00,4.3,38,https://mp-seoul-image-production-s3.mangoplate.com/460278_1527215416378216.jpg,"오마카제, 스시산원, 샤리, 스시, 스시야"
669,이치에,,서울시 강남구 신사동 656-7 2F,070-4273-4087,이자카야 / 오뎅 / 꼬치,사시미모리아와세 (2인),59000,"사시미모리아와세 (2인):59,000원//아마에비:30,000원//혼마구로:33,000원//호다테후라이:25,000원//멘치카츠 (4pcs):22,000원/",18:00 - 24:00,4.6,156,https://mp-seoul-image-production-s3.mangoplate.com/added_restaurants/27907_1458188159981819.jpg,"이치, 모리아, 와세, 메로구이,200번가"
670,땅코참숯구이,,서울시 성동구 행당동 292-34,02-2281-6908,고기 요리,생목살 (200g),17000,"생목살 (200g):17,000원//삼겹살 (200g):17,000원//갈매기살 (200g):17,000원/",16:00 - 24:00,4.3,139,https://mp-seoul-image-production-s3.mangoplate.com/added_restaurants/445596_1451662908409.jpg,"고기, 목, 벨리, 돼지고기, 베이크"
671,미각,,서울시 성북구 안암동5가 102-52 2-3F,02-929-8858,기타 중식,업데이트 준비중입니다.,업데이트 준비중입니다.,업데이트 준비중입니다.,11:00 - 03:00,3.3,28,https://mp-seoul-image-production-s3.mangoplate.com/40929/reviews/db7810ee62a1.jpg,"꼬치, 램, 스케이어스, 애넘, 샹폰"
672,커피매터스,,서울시 성북구 삼선동4가 85,070-8860-8147,카페 / 디저트,코코플랫,"6,000원","코코플랫:6,000원//바질토마토스콘:4,500원//아메리카노:4,000원//플랫화이트:5,000원//티라미수:6,000원//",12:00 - 22:00,3.8,10,https://mp-seoul-image-production-s3.mangoplate.com/348794/1480755_1586526047660_73205,"코코, 커피, 티라미수, 크림, 맛있는"
673,힠컵,,서울시 마포구 연남동 390-67 1F,010-2020-8231,일반 주점,모든메뉴 항시변동,업데이트 준비중입니다.,모든메뉴 항시변동:변동//,"





",4.3,7,https://mp-seoul-image-production-s3.mangoplate.com/47875_1595424993824835.jpg,"타, 파마쿠스, 청포도슈니첼, 석유화학"
674,핑거팁스,,서울시 성동구 성수동2가 315-36,070-4232-0805,브런치 / 버거 / 샌드위치,업데이트 준비중입니다.,업데이트 준비중입니다.,업데이트 준비중입니다.,월-금: 11:00 - 21:30 토-일: 12:00 - 21:00,3.9,44,https://mp-seoul-image-production-s3.mangoplate.com/243172/458314_1460085249793_6897,"햄버거, 색인, 버거, 패티, 집에서 만든"
675,이치젠,,서울시 마포구 망원동 415-31 101호,070-7740-0321,돈부리 / 일본 카레 / 벤토,이치젠텐동,9000,"이치젠텐동:9,000원//에비텐동:11,000원//아나고텐동:13,000원//스페셜텐동:15,000원//바질토마토:3,000원/",화-토: 12:00 - 21:00 일: 12:00 - 17:00,4.2,186,https://mp-seoul-image-production-s3.mangoplate.com/321296/268118_1494234229643_3691,"텐동, 이치젠, 가중, 맛있고 토마토"
676,관계,,서울시 강남구 신사동 556-29,010-7754-5023,고기 요리,업데이트 준비중입니다.,업데이트 준비중입니다.,업데이트 준비중입니다.,토-목: 18:00 - 02:00 금: 18:00 - 03:00,4.3,28,https://mp-seoul-image-production-s3.mangoplate.com/93482_1440308549254,"관계, 제주, 의자, 스낵, 김치"
677,젠제로,,서울시 강남구 삼성동 10-18 예우빌딩,02-543-1261,카페 / 디저트,컵/콘 (1인),5000,"컵/콘 (1인):5,000원//보냉포장 (소):19,000원//보냉포장 (중):26,000원//보냉포장 (대):34,000원//고메박스:32,000원/",11:30 - 22:00,4.3,119,https://mp-seoul-image-production-s3.mangoplate.com/added_restaurants/684068_1489886684395825.jpg,"젤라토, 고곤졸라, 겐제로, 체스트넛, 깅거"
678,스시인,,서울시 강남구 신사동 645-28 3F,02-543-7636,회 / 스시,스시 오마카세 1인,160000,"런치:160,000원//디너:270,000원/",월-화: 17:00 - 22:00 수: 12:00 - 14:00 목-금: 17:00 - 22:00 토: 12:00 - 14:00,4.3,15,https://mp-seoul-image-production-s3.mangoplate.com/added_restaurants/565774_1468455067063837.jpg,"대관, 스시인, 스시야, 특히 스시"
679,티핀,,서울시 성동구 성수동1가 658-1,010-5499-5939,카페 / 디저트,업데이트 준비중입니다.,업데이트 준비중입니다.,업데이트 준비중입니다.,10:30 - 20:30,3.9,21,https://mp-seoul-image-production-s3.mangoplate.com/112555_1495587650802281.jpg,"이런, 티, 밀크, 아삼, 우바"
680,테일러커피,,서울시 마포구 서교동 338-1,02-334-0355,카페 / 디저트,아메리카노,5500,"아메리카노:5,500원//아인슈페너:6,000원//크림모카:6,500원/",11:30 - 23:00,4.3,149,https://mp-seoul-image-production-s3.mangoplate.com/222746/180342_1478619958562_281609,"커피, 테일러, 모카, 크림, 플랫"
681,영진마라탕,,서울시 마포구 도화동 571 삼보나눔빌딩 2F 201호,02-6949-0866,기타 중식,마라탕 6000원부터,업데이트 준비중입니다.,마라탕 6000원부터:변동//,매일 11:00 - 24:00,4.3,12,https://mp-seoul-image-production-s3.mangoplate.com/1508867_1590191267453580.jpg,"마라탕, 산궈, 마라, 영진, 위생"
682,시고로,,서울시 강남구 청담동 21-14 2F,"
퓨전 양식
",업데이트 준비중입니다.,갈치 스파게티,22000,"갈치 스파게티:22,000원//광어와 리치빙수:16,000원//클램피자 (12인치):28,000원//오늘의 생선:35,000원/",토-일: 15:00 - 17:30,4.4,23,https://mp-seoul-image-production-s3.mangoplate.com/576647_1584837934754670.jpg,"부화, 파스타, 컨트리,able,광어회"
683,논현양꼬치,,서울시 강남구 논현동 138-22,02-516-9792,기타 중식,어향가지,"12,000원","어향가지:12,000원//꿔바로우:16,000원//고급양갈비:24,000원//모듬꼬치:25,000원//양꼬치:12,000원//",18:00 - 05:00,4.5,16,https://mp-seoul-image-production-s3.mangoplate.com/198416_1436074025267,"서, 오, 잠깐, 스케이워, 콘"
684,수연산방,,서울시 성북구 성북동 248,02-764-1736,카페 / 디저트,대추차,12800,"대추차:12,800원//엄마손 순 단호박범벅:13,800원//생강차:12,500원//단호박빙수 (1인):13,500원//단호박빙수 (2인):26,000원/",화-금: 11:30 - 18:00 토-일: 11:30 - 22:00,3.8,95,https://mp-seoul-image-production-s3.mangoplate.com/added_restaurants/563958_1469614535600956.jpg,"호박, 차, 얼음, 차, 대기"
685,새들러하우스,,서울시 강남구 신사동 561-8 B1,070-8265-5541,카페 / 디저트,프렌치 와플,"4,900원","프렌치 와플:4,900원//새들러슈페너:6,500원//라떼:5,000원//아메리카노:4,500원//과일 스쿼시:6,500원//",11:00 - 22:00,4.5,30,https://mp-seoul-image-production-s3.mangoplate.com/777214_1600143534666091.jpg,"크롤, 새들러, 와플, 치즈, 바실"
686,이요이요스시,,서울시 마포구 공덕동 469 래미안5차상가  106호,02-306-0372,회 / 스시,런치 사시미앤스시코스,40000,"런치 사시미앤스시코스:40,000원//디너 사시미앤스시코스:60,000원/",12:00 - 21:30,4.5,81,https://mp-seoul-image-production-s3.mangoplate.com/46971_1429020571192,"초밥, 오마카세, 오마카제, 굿, 점심"
687,카페비하인드,,서울시 마포구 서교동 404-26 팜파스빌딩,02-3141-7212,카페 / 디저트,카페라떼,5500,"카페라떼:5,500원//카푸치노:5,500원//베리베리요거트:7,000원//절인딸기:3,500원//프렌치 토스트:8,000원/",월-토: 11:00 - 23:00 일: 11:00 - 22:00,4.2,111,https://mp-seoul-image-production-s3.mangoplate.com/47970_1435290439992,"토스트, 프랑스, 키오스크, 맛있고 카페"
688,석관시장떡볶이,,서울시 성북구 석관동 199-12,02-965-3719,기타 한식,업데이트 준비중입니다.,업데이트 준비중입니다.,업데이트 준비중입니다.,업데이트 준비중입니다.,3.9,14,https://mp-seoul-image-production-s3.mangoplate.com/190534/264349_1451965193233_38327,"매운, 생각나는, 할머니, 물품, 오덴"
689,아이엠어버거,,서울시 마포구 창전동 5-78,02-338-8507,브런치 / 버거 / 샌드위치,아이엠어버거 (140g),9300,"아이엠어버거 (140g):9,300원//더블아메리칸치즈버거 (140g):8,300원//어니언쉬림프버거:9,800원//프렌치프라이:7,500원//바닐라쉐이크:5,500원/",11:30 - 21:00,4.2,261,https://mp-seoul-image-production-s3.mangoplate.com/added_restaurants/462661_1493261519023065.jpg,"버거, 버거, 임, 집에서 만든, 샴프"
690,로바타탄요,,서울시 강남구 신사동 584-1 109호,02-6339-9667,정통 일식 / 일반 일식,야채모듬5종,15000,"야채모듬5종:15,000원//닭 토종닭구이:33,000원//안심 스테이크:35,000원//시사모:15,000원//요세나베:27,000원/",18:00 - 01:00,4.7,73,https://mp-seoul-image-production-s3.mangoplate.com/sources/web/restaurants/342832/47875_1548135384309,"타냐, 치킨, 야채, 로바타, 킬른"
691,페어링룸,,서울시 강남구 청담동 117-12 1F,010-3100-8861,이탈리안,항정살 패퍼 메주 파스타,"28,000원","항정살 패퍼 메주 파스타:28,000원//발사믹 관자와 감자 퓨레:31,000원//리코타 올리브 깜빠뉴:18,500원//스파이시 성게알 파스타:31,300원//새우 스깜피 알리오 올리오:26,000원//",11:00 - 24:00,4.3,51,https://mp-seoul-image-production-s3.mangoplate.com/added_restaurants/27907_1479034980668926.jpg,"방, 페어링, 용융, 파스타, 퓨리"
